language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.28 s (599.4 files/s 191775.7 lines/s)"
C,./minix/lib/libbsm/common/devalloc.c,164,0,2005
C,./minix/kernel/uts/common/fs/ufs/ufs_alloc.c,161,0,1942
C,./minix/kernel/cmd/allocate/allocate3.c,113,0,1755
C,./minix/lib/openssl/lib/posix/ufs/ffs/ffs_alloc.c,44,0,1451
C,./minix/servers/ufs/ffs/ffs_alloc.c,44,0,1451
C,./minix/kernel/uts/common/io/e1000g/e1000g_alloc.c,212,0,1344
C,./minix/lib/libmtmalloc/common/mtmalloc.c,227,0,1340
C,./minix/lib/watchmalloc/common/malloc.c,148,0,1311
C,./minix/kernel/uts/common/fs/udfs/udf_alloc.c,150,0,1271
C,./minix/kernel/contrib/ast/src/lib/libast/vmalloc/malloc.c,207,0,1269
C,./minix/kernel/cmd/allocate/mkdevalloc.c,147,0,1167
C,./minix/lib/libmalloc/common/malloc.c,102,0,1100
C,./minix/lib/libdwarf/common/dwarf_alloc.c,129,0,927
C,./minix/servers/lib/libc/port/gen/malloc.c,115,0,806
C,./minix/kernel/uts/common/gssapi/mechs/krb5/krb5/krb/kfree.c,88,0,782
C,./minix/lib/openssl/sunos/pxk/alloc_old.c,71,0,719
C,./minix/lib/pxk/alloc_old.c,71,0,718
C,./minix/kernel/cmd/allocate/allocate.c,42,0,618
C,./minix/kernel/common/acpica/namespace/nsalloc.c,115,0,588
C,./minix/lib/openssl/lib/posix/ufs/ext2fs/ext2_alloc.c,36,0,525
C,./minix/servers/ufs/ext2fs/ext2_alloc.c,36,0,525
C,./minix/lib/openssl/lib/posix/ufs/ext2fs/ext2_linux_balloc.c,63,0,521
C,./minix/servers/ufs/ext2fs/ext2_linux_balloc.c,63,0,519
C,./minix/lib/openssl/lib/posix/ufs/ext2fs/ext2_linux_ialloc.c,33,0,486
C,./minix/servers/ufs/ext2fs/ext2_linux_ialloc.c,33,0,484
C,./minix/kernel/uts/common/fs/pcfs/pc_alloc.c,43,0,481
C,./minix/drivers/power/acpi/namespace/nsalloc.c,115,0,479
C,./minix/kernel/uts/common/os/dkioc_free_util.c,57,0,463
C,./minix/kernel/cmd/allocate/add_allocatable.c,41,0,462
C,./minix/lib/libmthread/allocate.c,107,0,443
C,./minix/servers/pxk/malloc.c,33,0,438
C,./minix/kernel/common/acpica/utilities/utalloc.c,83,0,434
C,./minix/lib/libtecla/common/freelist.c,15,0,385
C,./minix/servers/lib/libc/port/aio/aio_alloc.c,52,0,381
C,./minix/lib/util/gmake-3.66/alloca.c,88,0,378
C,./minix/servers/kern/kern_malloc.c,12,0,369
C,./minix/lib/openssl/lib/posix/serv/zalloc.c,72,0,365
C,./minix/servers/serv/zalloc.c,72,0,365
C,./minix/servers/lib/libc/port/threads/alloc.c,47,0,350
C,./libos/sh/memalloc.c,51,0,348
C,./minix/kernel/cmd/fs.d/autofs/debug_alloc.c,47,0,347
C,./minix/lib/libumem/common/malloc.c,81,0,341
C,./minix/lib/libbsdmalloc/common/malloc.bsd43.c,19,0,324
C,./minix/kernel/cmd/devfsadm/devalloc.c,28,0,322
C,./minix/lib/libnsl/nsl/t_alloc.c,26,0,319
C,./minix/servers/ufs/ext2fs/ext2_balloc.c,9,0,307
C,./minix/kernel/tools/smatch/src/check_free_strict.c,64,0,301
C,./minix/kernel/boot/libsa/zalloc.c,44,0,293
C,./minix/lib/libdwarf/common/malloc_check.c,39,0,293
C,./minix/kernel/alloc.c,18,0,292
C,./minix/lib/pxk/alloc.c,61,0,291
C,./minix/servers/pxk/alloc.c,62,0,291
C,./minix/kernel/cmd/sgs/rtld/common/malloc.c,43,0,290
C,./minix/drivers/power/acpi/utilities/utalloc.c,77,0,287
C,./minix/kernel/cmd/devmgmt/cmds/devfree.c,45,0,283
C,./minix/kernel/uts/common/fs/smbsrv/smb_alloc.c,32,0,281
C,./minix/kernel/kalloc.c,27,0,280
C,./minix/servers/ufs/ffs/ffs_balloc.c,8,0,276
C,./minix/kernel/cmd/acpi/iasl/aslallocate.c,28,0,275
C,./minix/kernel/cmd/sendmail/db/db/db_salloc.c,36,0,265
C,./minix/kernel/tools/smatch/src/check_free.c,54,0,248
C,./minix/kernel/bootstrap/kalloc.c,39,0,243
C,./minix/lib/libarchive/test/test_acl_freebsd.c,26,0,229
C,./minix/lib/openssl/lib/posix/ufs/lfs/lfs_alloc.c,27,0,228
C,./minix/servers/ufs/lfs/lfs_alloc.c,27,0,228
C,./minix/kernel/uts/common/brand/lx/syscall/lx_fallocate.c,42,1,208
C,./alloc.c,13,0,202
C,./malloc.c,12,0,194
C,./minix/lib/udapl/udapl_tavor/common/dapl_ep_free.c,20,0,194
C,./minix/kernel/contrib/ast/src/lib/libast/hash/hashalloc.c,8,0,192
C,./minix/kernel/boot/libsa/zalloc_malloc.c,31,0,190
C,./minix/kernel/cmd/sendmail/db/os/os_alloc.c,32,0,187
C,./minix/lib/libdwarf/common/pro_alloc.c,33,0,183
C,./minix/kernel/tools/smatch/src/smatch_fresh_alloc.c,37,0,182
C,./minix/kernel/cmd/fm/modules/common/eversholt/alloc.c,40,0,173
C,./minix/kernel/uts/common/ktli/t_kalloc.c,21,0,170
C,./minix/kernel/cmd/lp/lib/lp/Sys_malloc.c,19,0,168
C,./minix/kernel/boot/efi/loader/arch/amd64/elf64_freebsd.c,30,0,161
C,./minix/kernel/cmd/mailx/stralloc.c,16,0,159
C,./minix/lib/libarchive/test/test_extattr_freebsd.c,14,0,158
C,./minix/lib/krb5/kadm5/srv/xdr_alloc.c,22,0,150
C,./minix/lib/libbsm/common/audit_allocate.c,29,0,150
C,./minix/kernel/uts/common/ktli/t_kfree.c,17,0,144
C,./minix/kernel/tools/smatch/src/allocate.c,13,0,142
C,./minix/kernel/contrib/ast/src/lib/libast/hash/hashfree.c,5,0,139
C,./minix/lib/udapl/udapl_tavor/common/dapl_rsp_free.c,15,0,137
C,./minix/kernel/tools/smatch/src/check_frees_param_strict.c,29,0,133
C,./minix/kernel/cmd/fm/eversholt/common/alloc.c,24,0,128
C,./minix/lib/udapl/udapl_tavor/common/dapl_psp_free.c,10,0,127
C,./minix/servers/ufs/lfs/lfs_balloc.c,10,0,127
C,./minix/servers/netiso/xebec/malloc.c,11,0,125
C,./drivers/ieee1275/sun4/prom_alloc.c,22,0,123
C,./minix/kernel/tools/smatch/src/check_frees_argument.c,22,0,122
C,./minix/lib/libldap5/sources/ldap/common/free.c,16,0,122
C,./minix/kernel/cmd/lp/lib/filters/freefilter.c,13,0,121
C,./minix/kernel/cmd/audio/utilities/zmalloc.c,22,0,118
C,./minix/kernel/cmd/dumpadm/minfree.c,27,0,114
C,./minix/lib/krb5/kadm5/misc_free.c,19,0,114
C,./minix/lib/libuutil/common/uu_alloc.c,23,0,112
C,./minix/lib/udapl/udapl_tavor/common/dapl_lmr_free.c,15,0,111
C,./minix/lib/libnsl/nsl/t_free.c,15,0,110
C,./minix/kalloc.c,13,0,107
C,./libos/ksh/alloc.c,21,0,106
C,./minix/kernel/boot/i386/libi386/elf64_freebsd.c,20,0,105
C,./minix/kernel/common/nvpair/nvpair_alloc_fixed.c,17,0,101
C,./minix/lib/libxcurses/src/libc/mks/m_malloc.c,7,0,97
C,./minix/lib/udapl/udapl_tavor/common/dapl_cno_free.c,12,0,96
C,./minix/usr.bin/diff/xmalloc.c,15,0,95
C,./minix/kernel/contrib/ast/src/lib/libast/astsa/vmalloc.c,8,0,94
C,./minix/kernel/tools/smatch/src/check_allocation_funcs.c,13,0,93
C,./minix/servers/lib/libc/port/gen/tsdalloc.c,11,0,91
C,./minix/servers/lib/libc/port/gen/posix_fallocate.c,15,0,89
C,./minix/lib/udapl/udapl_tavor/common/dapl_evd_free.c,12,0,87
C,./minix/kernel/tools/smatch/src/check_frees_param.c,19,0,86
C,./minix/kernel/stand/lib/sa/standalloc.c,10,0,85
C,./minix/lib/udapl/udapl_tavor/common/dapl_pz_free.c,12,0,85
C,./minix/lib/udapl/udapl_tavor/common/dapl_rmr_free.c,14,0,85
C,./libos/csh/alloc.c,13,0,84
C,./minix/malloc.c,5,0,82
C,./minix/kernel/boot/efi/loader/arch/i386/elf32_freebsd.c,16,0,80
C,./minix/lib/fm/topo/libtopo/common/topo_alloc.c,15,0,80
C,./libos/umalloc.c,11,0,79
C,./minix/kernel/tools/smatch/src/check_kmalloc_wrong_size.c,16,0,79
C,./minix/kernel/cmd/lp/lib/printers/freeprinter.c,9,0,78
C,./minix/servers/lib/libc/port/regex/regfree.c,6,0,77
C,./minix/lib/krb5/dyn/dyn_realloc.c,12,0,76
C,./minix/kernel/stand/lib/sa/malloc.c,14,0,75
C,./minix/kernel/tools/smatch/src/check_freeing_devm.c,13,0,72
C,./minix/kernel/boot/i386/libi386/elf32_freebsd.c,12,0,71
C,./minix/kernel/cmd/fm/fmd/common/fmd_alloc.c,13,0,71
C,./minix/kernel/cmd/lp/lib/requests/freerequest.c,8,0,71
C,./minix/kernel/tools/cscope-fast/alloc.c,16,0,71
C,./minix/servers/lib/libc/port/gen/recallocarray.c,12,0,68
C,./minix/kernel/tools/smatch/src/check_input_free_device.c,10,0,59
C,./minix/kernel/tools/smatch/src/check_kmalloc_to_bugon.c,8,0,59
C,./minix/kernel/cmd/lp/lib/forms/freeform.c,7,0,57
C,./minix/lib/libmapmalloc/common/calloc.c,8,0,57
C,./minix/kernel/uts/common/os/nvpair_alloc_system.c,7,0,55
C,./minix/lib/gss_mechs/mech_krb5/krb5/krb/init_allocated_keyblock.c,9,0,54
C,./minix/lib/libldap5/sources/ldap/common/freevalues.c,5,0,53
C,./minix/kernel/cmd/lp/lib/class/freeclass.c,7,0,52
C,./minix/lib/libnvpair/nvpair_alloc_system.c,6,0,51
C,./minix/servers/lib/libc/port/gen/calloc.c,6,0,50
C,./minix/kernel/cmd/lp/lib/lp/freelist.c,7,0,49
C,./minix/lib/libmtmalloc/tests/dblfree.c,10,0,49
C,./minix/lib/libmtmalloc/tests/reallocs.c,5,0,49
C,./minix/kernel/tools/smatch/src/check_allocating_enough_data.c,7,0,48
C,./minix/lib/krb5/kadm5/srv/svr_misc_free.c,8,0,47
C,./minix/kernel/contrib/ast/src/lib/libast/vec/vecfree.c,3,0,45
C,./minix/lib/libmapmalloc/common/valloc.c,7,0,45
C,./minix/kernel/cmd/sgs/tsort/common/zmalloc.c,6,0,43
C,./minix/lib/i386/boot/malloc.c,6,0,43
C,./minix/kernel/tools/smatch/src/check_freeing_null.c,5,0,42
C,./minix/kernel/contrib/ast/src/lib/libast/misc/procfree.c,2,0,41
C,./minix/lib/gss_mechs/mech_krb5/krb5/os/free_krbhs.c,4,0,41
C,./minix/lib/gss_mechs/mech_krb5/krb5/krb/free_rtree.c,2,0,39
C,./minix/lib/gss_mechs/mech_krb5/krb5/os/free_hstrl.c,3,0,39
C,./minix/servers/lib/libc/port/gen/valloc.c,7,0,39
C,./minix/kernel/palloc.c,6,0,38
C,./minix/lib/klib/src/kalloc.c,4,0,37
C,./minix/servers/lib/libc/port/gen/cfree.c,5,0,37
C,./minix/lib/libsys/alloc_util.c,9,0,34
C,./minix/servers/lib/libc/port/gen/reallocarray.c,3,0,34
C,./minix/kernel/contrib/ast/src/lib/libast/regex/regalloc.c,3,0,33
C,./minix/kernel/tools/smatch/src/validation/alloc-align.c,5,0,33
C,./minix/servers/lib/libc/port/gen/freezero.c,4,0,23
C,./minix/servers/lib/libc/port/gen/reallocf.c,5,0,23
C,./minix/kernel/tools/smatch/src/validation/sm_double_free2.c,6,0,22
C,./minix/kernel/tools/smatch/src/validation/sm_double_free1.c,4,0,17
C,./minix/alloc.c,1,0,8
SUM,,5836,1,48550
